GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
1575420030,27,N/A,N/A,N/A,N/A,39.80,N/A
1575420030,28,N/A,N/A,N/A,N/A,27.20,N/A
1575420030,32,N/A,N/A,N/A,N/A,38.00,N/A
1575420030,123,N/A,N/A,N/A,N/A,37.60,N/A
1575420030,127,N/A,N/A,N/A,N/A,32.70,N/A
1599187460,95,N/A,N/A,N/A,N/A,31.70,N/A
1599750020,6,N/A,N/A,N/A,N/A,25.10,N/A
1602562560,5,N/A,N/A,N/A,N/A,30.80,N/A
1603124990,20,N/A,N/A,N/A,N/A,23.30,N/A
1603687550,19,N/A,N/A,N/A,N/A,24.00,N/A
1604249980,21,N/A,N/A,N/A,N/A,28.20,N/A
1605374980,4,N/A,N/A,N/A,N/A,25.30,N/A
1561097980,60,N/A,N/A,N/A,N/A,26.60,N/A
1561097980,43,N/A,N/A,N/A,N/A,43.30,N/A
1561097980,42,N/A,N/A,N/A,N/A,34.60,N/A
1561097980,39,N/A,N/A,N/A,N/A,30.00,N/A
1561097980,34,N/A,N/A,N/A,N/A,42.90,N/A
1561097980,33,N/A,N/A,N/A,N/A,39.80,N/A
1561097980,21,N/A,N/A,N/A,N/A,40.90,N/A
1561097980,16,N/A,N/A,N/A,N/A,24.30,N/A
1561097980,14,N/A,N/A,N/A,N/A,41.40,N/A
1561097980,13,N/A,N/A,N/A,N/A,28.40,N/A
1561097980,12,N/A,N/A,N/A,N/A,28.80,N/A
1561097980,11,N/A,N/A,N/A,N/A,31.50,N/A
1561097980,9,N/A,N/A,N/A,N/A,23.10,N/A
1561097980,6,N/A,N/A,N/A,N/A,23.70,N/A
1561097980,5,N/A,N/A,N/A,N/A,28.20,N/A
1561097980,2,N/A,N/A,N/A,N/A,21.60,N/A
1575420030,4,N/A,N/A,N/A,N/A,28.20,N/A
1575420030,10,N/A,N/A,N/A,N/A,32.50,N/A
1575420030,11,N/A,N/A,N/A,N/A,15.90,N/A
1575420030,12,N/A,N/A,N/A,N/A,35.00,N/A
1575420030,19,N/A,N/A,N/A,N/A,29.00,N/A
1575420030,24,N/A,N/A,N/A,N/A,21.90,N/A
1575420030,33,N/A,N/A,N/A,N/A,28.80,N/A
1176450050,3,N/A,N/A,N/A,N/A,30.10,N/A
1176450050,8,N/A,N/A,N/A,N/A,30.10,N/A
1176450050,10,N/A,N/A,N/A,N/A,26.80,N/A
1176450050,27,N/A,N/A,N/A,N/A,30.70,N/A
1176450050,28,N/A,N/A,N/A,N/A,24.50,N/A
1176450050,32,N/A,N/A,N/A,N/A,18.90,N/A
1176450050,4,N/A,N/A,N/A,N/A,22.00,N/A
1176450050,10,N/A,N/A,N/A,N/A,27.50,N/A
1176450050,11,N/A,N/A,N/A,N/A,10.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,28.00,N/A
1176450050,19,N/A,N/A,N/A,N/A,22.40,N/A
1176450050,33,N/A,N/A,N/A,N/A,15.20,N/A
1176450050,21,N/A,N/A,N/A,N/A,17.30,N/A
1176450050,33,N/A,N/A,N/A,N/A,32.70,N/A
1176450050,34,N/A,N/A,N/A,N/A,23.80,N/A
1176450050,39,N/A,N/A,N/A,N/A,23.00,N/A
1176450050,42,N/A,N/A,N/A,N/A,30.50,N/A
1176450050,43,N/A,N/A,N/A,N/A,20.30,N/A
1575420030,21,N/A,N/A,N/A,N/A,36.80,N/A
1575420030,33,N/A,N/A,N/A,N/A,39.30,N/A
1575420030,34,N/A,N/A,N/A,N/A,40.00,N/A
1575420030,39,N/A,N/A,N/A,N/A,28.60,N/A
1575420030,42,N/A,N/A,N/A,N/A,33.50,N/A
1575420030,43,N/A,N/A,N/A,N/A,41.20,N/A
1575420030,2,N/A,N/A,N/A,N/A,35.30,N/A
1575420030,3,N/A,N/A,N/A,N/A,35.80,N/A
1575420030,8,N/A,N/A,N/A,N/A,43.00,N/A
1575420030,10,N/A,N/A,N/A,N/A,35.10,N/A
1575420030,21,N/A,N/A,N/A,N/A,34.50,N/A
1575420030,27,N/A,N/A,N/A,N/A,39.80,N/A
1575420030,28,N/A,N/A,N/A,N/A,27.00,N/A
1575420030,32,N/A,N/A,N/A,N/A,40.20,N/A
1575420030,123,N/A,N/A,N/A,N/A,37.40,N/A
1575420030,127,N/A,N/A,N/A,N/A,32.70,N/A
1599187460,95,N/A,N/A,N/A,N/A,35.90,N/A
1599750020,6,N/A,N/A,N/A,N/A,26.80,N/A
1602562560,5,N/A,N/A,N/A,N/A,31.20,N/A
1603124990,20,N/A,N/A,N/A,N/A,23.20,N/A
1603687550,19,N/A,N/A,N/A,N/A,24.00,N/A
1604249980,21,N/A,N/A,N/A,N/A,34.60,N/A
1605374980,4,N/A,N/A,N/A,N/A,24.70,N/A
1561097980,60,N/A,N/A,N/A,N/A,26.60,N/A
1561097980,43,N/A,N/A,N/A,N/A,44.40,N/A
1561097980,42,N/A,N/A,N/A,N/A,37.30,N/A
1561097980,39,N/A,N/A,N/A,N/A,30.00,N/A
1561097980,34,N/A,N/A,N/A,N/A,43.30,N/A
1561097980,33,N/A,N/A,N/A,N/A,42.40,N/A
1561097980,21,N/A,N/A,N/A,N/A,41.90,N/A
1561097980,16,N/A,N/A,N/A,N/A,26.50,N/A
1561097980,14,N/A,N/A,N/A,N/A,43.20,N/A
1561097980,13,N/A,N/A,N/A,N/A,28.80,N/A
1561097980,12,N/A,N/A,N/A,N/A,25.40,N/A
1561097980,11,N/A,N/A,N/A,N/A,35.00,N/A
1561097980,9,N/A,N/A,N/A,N/A,26.10,N/A
1561097980,6,N/A,N/A,N/A,N/A,23.70,N/A
1561097980,5,N/A,N/A,N/A,N/A,29.10,N/A
1561097980,2,N/A,N/A,N/A,N/A,21.60,N/A
1575420030,4,N/A,N/A,N/A,N/A,33.90,N/A
1575420030,10,N/A,N/A,N/A,N/A,32.80,N/A
1575420030,11,N/A,N/A,N/A,N/A,17.90,N/A
1575420030,12,N/A,N/A,N/A,N/A,37.20,N/A
1575420030,19,N/A,N/A,N/A,N/A,33.00,N/A
1575420030,24,N/A,N/A,N/A,N/A,21.90,N/A
1575420030,26,N/A,N/A,N/A,N/A,21.30,N/A
1575420030,33,N/A,N/A,N/A,N/A,27.00,N/A
1176450050,3,N/A,N/A,N/A,N/A,33.20,N/A
1176450050,8,N/A,N/A,N/A,N/A,33.40,N/A
1176450050,10,N/A,N/A,N/A,N/A,29.80,N/A
1176450050,27,N/A,N/A,N/A,N/A,29.40,N/A
1176450050,28,N/A,N/A,N/A,N/A,25.80,N/A
1176450050,32,N/A,N/A,N/A,N/A,22.90,N/A
1176450050,4,N/A,N/A,N/A,N/A,22.00,N/A
1176450050,10,N/A,N/A,N/A,N/A,27.60,N/A
1176450050,11,N/A,N/A,N/A,N/A,10.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,31.20,N/A
1176450050,19,N/A,N/A,N/A,N/A,23.90,N/A
1176450050,33,N/A,N/A,N/A,N/A,21.90,N/A
1176450050,21,N/A,N/A,N/A,N/A,28.00,N/A
1176450050,33,N/A,N/A,N/A,N/A,36.10,N/A
1176450050,34,N/A,N/A,N/A,N/A,26.40,N/A
1176450050,39,N/A,N/A,N/A,N/A,25.60,N/A
1176450050,42,N/A,N/A,N/A,N/A,33.10,N/A
1176450050,43,N/A,N/A,N/A,N/A,20.00,N/A
1575420030,21,N/A,N/A,N/A,N/A,37.60,N/A
1575420030,33,N/A,N/A,N/A,N/A,40.90,N/A
1575420030,34,N/A,N/A,N/A,N/A,39.80,N/A
1575420030,39,N/A,N/A,N/A,N/A,26.00,N/A
1575420030,42,N/A,N/A,N/A,N/A,34.10,N/A
1575420030,43,N/A,N/A,N/A,N/A,43.90,N/A
1575420030,2,N/A,N/A,N/A,N/A,38.70,N/A
1575420030,3,N/A,N/A,N/A,N/A,39.00,N/A
1575420030,8,N/A,N/A,N/A,N/A,43.40,N/A
1575420030,10,N/A,N/A,N/A,N/A,35.20,N/A
1575420030,21,N/A,N/A,N/A,N/A,38.10,N/A
1575420030,27,N/A,N/A,N/A,N/A,37.90,N/A
1575420030,28,N/A,N/A,N/A,N/A,30.10,N/A
1575420030,32,N/A,N/A,N/A,N/A,41.90,N/A
1575420030,123,N/A,N/A,N/A,N/A,39.30,N/A
1575420030,127,N/A,N/A,N/A,N/A,32.70,N/A
1599187460,95,N/A,N/A,N/A,N/A,42.60,N/A
1599750020,6,N/A,N/A,N/A,N/A,27.40,N/A
1602562560,5,N/A,N/A,N/A,N/A,30.30,N/A
1603124990,20,N/A,N/A,N/A,N/A,23.20,N/A
1603687550,19,N/A,N/A,N/A,N/A,21.40,N/A
1604249980,21,N/A,N/A,N/A,N/A,42.00,N/A
1605374980,4,N/A,N/A,N/A,N/A,24.70,N/A
1561097980,60,N/A,N/A,N/A,N/A,26.60,N/A
1561097980,44,N/A,N/A,N/A,N/A,20.20,N/A
1561097980,43,N/A,N/A,N/A,N/A,44.70,N/A
1561097980,42,N/A,N/A,N/A,N/A,38.00,N/A
1561097980,39,N/A,N/A,N/A,N/A,27.00,N/A
1561097980,34,N/A,N/A,N/A,N/A,43.20,N/A
1561097980,33,N/A,N/A,N/A,N/A,36.90,N/A
1561097980,21,N/A,N/A,N/A,N/A,41.70,N/A
1561097980,16,N/A,N/A,N/A,N/A,27.60,N/A
1561097980,14,N/A,N/A,N/A,N/A,44.30,N/A
1561097980,13,N/A,N/A,N/A,N/A,26.90,N/A
1561097980,12,N/A,N/A,N/A,N/A,25.00,N/A
1561097980,11,N/A,N/A,N/A,N/A,35.60,N/A
1561097980,9,N/A,N/A,N/A,N/A,30.60,N/A
1561097980,6,N/A,N/A,N/A,N/A,22.10,N/A
1561097980,5,N/A,N/A,N/A,N/A,29.10,N/A
1561097980,2,N/A,N/A,N/A,N/A,23.20,N/A
1575420030,4,N/A,N/A,N/A,N/A,32.30,N/A
1575420030,10,N/A,N/A,N/A,N/A,35.20,N/A
1575420030,11,N/A,N/A,N/A,N/A,24.20,N/A
1575420030,12,N/A,N/A,N/A,N/A,37.40,N/A
1575420030,19,N/A,N/A,N/A,N/A,32.60,N/A
1575420030,24,N/A,N/A,N/A,N/A,21.90,N/A
1575420030,26,N/A,N/A,N/A,N/A,24.30,N/A
1575420030,33,N/A,N/A,N/A,N/A,25.40,N/A
1176450050,3,N/A,N/A,N/A,N/A,34.00,N/A
1176450050,8,N/A,N/A,N/A,N/A,34.50,N/A
1176450050,10,N/A,N/A,N/A,N/A,30.80,N/A
1176450050,27,N/A,N/A,N/A,N/A,31.40,N/A
1176450050,28,N/A,N/A,N/A,N/A,26.50,N/A
1176450050,32,N/A,N/A,N/A,N/A,21.40,N/A
1176450050,4,N/A,N/A,N/A,N/A,22.20,N/A
1176450050,10,N/A,N/A,N/A,N/A,25.00,N/A
1176450050,11,N/A,N/A,N/A,N/A,15.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,29.30,N/A
1176450050,19,N/A,N/A,N/A,N/A,26.10,N/A
1176450050,33,N/A,N/A,N/A,N/A,21.10,N/A
1176450050,21,N/A,N/A,N/A,N/A,29.60,N/A
1176450050,33,N/A,N/A,N/A,N/A,32.10,N/A
1176450050,34,N/A,N/A,N/A,N/A,27.30,N/A
1176450050,39,N/A,N/A,N/A,N/A,25.40,N/A
1176450050,42,N/A,N/A,N/A,N/A,32.90,N/A
1176450050,43,N/A,N/A,N/A,N/A,26.00,N/A
1575420030,21,N/A,N/A,N/A,N/A,36.50,N/A
1575420030,33,N/A,N/A,N/A,N/A,36.90,N/A
1575420030,34,N/A,N/A,N/A,N/A,40.70,N/A
1575420030,39,N/A,N/A,N/A,N/A,28.50,N/A
1575420030,42,N/A,N/A,N/A,N/A,34.10,N/A
1575420030,43,N/A,N/A,N/A,N/A,43.50,N/A
1575420030,2,N/A,N/A,N/A,N/A,37.10,N/A
1575420030,3,N/A,N/A,N/A,N/A,38.80,N/A
1575420030,8,N/A,N/A,N/A,N/A,42.20,N/A
1575420030,10,N/A,N/A,N/A,N/A,38.50,N/A
1575420030,21,N/A,N/A,N/A,N/A,39.20,N/A
1575420030,27,N/A,N/A,N/A,N/A,36.60,N/A
1575420030,28,N/A,N/A,N/A,N/A,32.70,N/A
1575420030,32,N/A,N/A,N/A,N/A,39.00,N/A
1575420030,123,N/A,N/A,N/A,N/A,41.90,N/A
1575420030,127,N/A,N/A,N/A,N/A,32.70,N/A
1599187460,95,N/A,N/A,N/A,N/A,33.50,N/A
1599750020,6,N/A,N/A,N/A,N/A,29.10,N/A
1602562560,5,N/A,N/A,N/A,N/A,34.20,N/A
1603124990,20,N/A,N/A,N/A,N/A,21.40,N/A
1603687550,19,N/A,N/A,N/A,N/A,21.40,N/A
1604249980,21,N/A,N/A,N/A,N/A,35.80,N/A
1605374980,4,N/A,N/A,N/A,N/A,22.90,N/A
1561097980,60,N/A,N/A,N/A,N/A,26.60,N/A
1561097980,44,N/A,N/A,N/A,N/A,24.50,N/A
1561097980,43,N/A,N/A,N/A,N/A,42.80,N/A
1561097980,42,N/A,N/A,N/A,N/A,39.00,N/A
1561097980,39,N/A,N/A,N/A,N/A,34.60,N/A
1561097980,34,N/A,N/A,N/A,N/A,41.90,N/A
1561097980,33,N/A,N/A,N/A,N/A,41.90,N/A
1561097980,21,N/A,N/A,N/A,N/A,41.50,N/A
1561097980,16,N/A,N/A,N/A,N/A,28.50,N/A
1561097980,14,N/A,N/A,N/A,N/A,43.40,N/A
1561097980,13,N/A,N/A,N/A,N/A,24.80,N/A
1561097980,12,N/A,N/A,N/A,N/A,32.10,N/A
1561097980,11,N/A,N/A,N/A,N/A,35.20,N/A
1561097980,9,N/A,N/A,N/A,N/A,26.90,N/A
1561097980,6,N/A,N/A,N/A,N/A,30.00,N/A
1561097980,5,N/A,N/A,N/A,N/A,29.10,N/A
1561097980,2,N/A,N/A,N/A,N/A,23.20,N/A
1575420030,4,N/A,N/A,N/A,N/A,28.90,N/A
1575420030,10,N/A,N/A,N/A,N/A,36.70,N/A
1575420030,11,N/A,N/A,N/A,N/A,23.40,N/A
1575420030,12,N/A,N/A,N/A,N/A,38.90,N/A
1575420030,19,N/A,N/A,N/A,N/A,31.40,N/A
1575420030,24,N/A,N/A,N/A,N/A,15.00,N/A
1575420030,26,N/A,N/A,N/A,N/A,23.60,N/A
1575420030,33,N/A,N/A,N/A,N/A,30.20,N/A
1176450050,3,N/A,N/A,N/A,N/A,29.40,N/A
1176450050,8,N/A,N/A,N/A,N/A,36.50,N/A
1176450050,10,N/A,N/A,N/A,N/A,29.60,N/A
1176450050,27,N/A,N/A,N/A,N/A,26.90,N/A
1176450050,28,N/A,N/A,N/A,N/A,28.20,N/A
1176450050,32,N/A,N/A,N/A,N/A,23.10,N/A
1176450050,4,N/A,N/A,N/A,N/A,22.20,N/A
1176450050,10,N/A,N/A,N/A,N/A,31.00,N/A
1176450050,11,N/A,N/A,N/A,N/A,15.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,29.90,N/A
1176450050,19,N/A,N/A,N/A,N/A,23.30,N/A
1176450050,33,N/A,N/A,N/A,N/A,21.10,N/A
1176450050,21,N/A,N/A,N/A,N/A,29.00,N/A
1176450050,33,N/A,N/A,N/A,N/A,31.50,N/A
1176450050,34,N/A,N/A,N/A,N/A,23.40,N/A
1176450050,39,N/A,N/A,N/A,N/A,27.80,N/A
1176450050,42,N/A,N/A,N/A,N/A,29.60,N/A
1176450050,43,N/A,N/A,N/A,N/A,22.80,N/A
1575420030,21,N/A,N/A,N/A,N/A,39.90,N/A
1575420030,33,N/A,N/A,N/A,N/A,38.30,N/A
1575420030,34,N/A,N/A,N/A,N/A,40.40,N/A
1575420030,39,N/A,N/A,N/A,N/A,35.00,N/A
1575420030,42,N/A,N/A,N/A,N/A,37.70,N/A
1575420030,43,N/A,N/A,N/A,N/A,43.20,N/A
1575420030,2,N/A,N/A,N/A,N/A,33.50,N/A
1575420030,3,N/A,N/A,N/A,N/A,33.50,N/A
1575420030,8,N/A,N/A,N/A,N/A,40.10,N/A
1575420030,10,N/A,N/A,N/A,N/A,30.60,N/A
1575420030,21,N/A,N/A,N/A,N/A,44.50,N/A
1575420030,27,N/A,N/A,N/A,N/A,30.40,N/A
1575420030,28,N/A,N/A,N/A,N/A,27.70,N/A
1575420030,32,N/A,N/A,N/A,N/A,39.60,N/A
1575420030,123,N/A,N/A,N/A,N/A,41.80,N/A
1575420030,127,N/A,N/A,N/A,N/A,32.70,N/A
1599187460,95,N/A,N/A,N/A,N/A,39.60,N/A
1599750020,6,N/A,N/A,N/A,N/A,30.40,N/A
1602562560,5,N/A,N/A,N/A,N/A,39.60,N/A
1603124990,20,N/A,N/A,N/A,N/A,21.40,N/A
1603687550,19,N/A,N/A,N/A,N/A,21.40,N/A
1604249980,21,N/A,N/A,N/A,N/A,35.00,N/A
1605374980,4,N/A,N/A,N/A,N/A,22.10,N/A
1561097980,60,N/A,N/A,N/A,N/A,29.30,N/A
1561097980,44,N/A,N/A,N/A,N/A,28.90,N/A
1561097980,43,N/A,N/A,N/A,N/A,41.40,N/A
1561097980,42,N/A,N/A,N/A,N/A,40.50,N/A
1561097980,39,N/A,N/A,N/A,N/A,30.80,N/A
1561097980,34,N/A,N/A,N/A,N/A,41.80,N/A
1561097980,33,N/A,N/A,N/A,N/A,40.40,N/A
1561097980,21,N/A,N/A,N/A,N/A,42.50,N/A
1561097980,16,N/A,N/A,N/A,N/A,33.90,N/A
1561097980,14,N/A,N/A,N/A,N/A,42.60,N/A
1561097980,13,N/A,N/A,N/A,N/A,23.50,N/A
1561097980,12,N/A,N/A,N/A,N/A,30.50,N/A
1561097980,11,N/A,N/A,N/A,N/A,34.60,N/A
1561097980,9,N/A,N/A,N/A,N/A,28.90,N/A
1561097980,6,N/A,N/A,N/A,N/A,25.90,N/A
1561097980,5,N/A,N/A,N/A,N/A,28.60,N/A
1561097980,2,N/A,N/A,N/A,N/A,23.20,N/A
1575420030,4,N/A,N/A,N/A,N/A,31.80,N/A
1575420030,10,N/A,N/A,N/A,N/A,30.30,N/A
1575420030,11,N/A,N/A,N/A,N/A,23.50,N/A
1575420030,12,N/A,N/A,N/A,N/A,30.90,N/A
1575420030,19,N/A,N/A,N/A,N/A,32.10,N/A
1575420030,24,N/A,N/A,N/A,N/A,15.00,N/A
1575420030,26,N/A,N/A,N/A,N/A,23.30,N/A
1575420030,33,N/A,N/A,N/A,N/A,28.40,N/A
1176450050,3,N/A,N/A,N/A,N/A,27.60,N/A
1176450050,8,N/A,N/A,N/A,N/A,35.20,N/A
1176450050,10,N/A,N/A,N/A,N/A,25.10,N/A
1176450050,27,N/A,N/A,N/A,N/A,23.50,N/A
1176450050,28,N/A,N/A,N/A,N/A,28.40,N/A
1176450050,32,N/A,N/A,N/A,N/A,25.30,N/A
1176450050,4,N/A,N/A,N/A,N/A,20.60,N/A
1176450050,10,N/A,N/A,N/A,N/A,36.40,N/A
1176450050,11,N/A,N/A,N/A,N/A,15.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,28.30,N/A
1176450050,19,N/A,N/A,N/A,N/A,23.30,N/A
1176450050,33,N/A,N/A,N/A,N/A,21.70,N/A
1176450050,21,N/A,N/A,N/A,N/A,25.50,N/A
1176450050,33,N/A,N/A,N/A,N/A,31.20,N/A
1176450050,34,N/A,N/A,N/A,N/A,23.40,N/A
1176450050,39,N/A,N/A,N/A,N/A,23.90,N/A
1176450050,42,N/A,N/A,N/A,N/A,31.60,N/A
1176450050,43,N/A,N/A,N/A,N/A,20.90,N/A
1575420030,21,N/A,N/A,N/A,N/A,36.50,N/A
1575420030,33,N/A,N/A,N/A,N/A,39.80,N/A
1575420030,34,N/A,N/A,N/A,N/A,35.60,N/A
1575420030,39,N/A,N/A,N/A,N/A,29.50,N/A
1575420030,42,N/A,N/A,N/A,N/A,41.10,N/A
1575420030,43,N/A,N/A,N/A,N/A,40.50,N/A
1575420030,44,N/A,N/A,N/A,N/A,15.40,N/A
1575420030,2,N/A,N/A,N/A,N/A,33.40,N/A
1575420030,3,N/A,N/A,N/A,N/A,37.00,N/A
1575420030,8,N/A,N/A,N/A,N/A,31.60,N/A
1575420030,10,N/A,N/A,N/A,N/A,25.30,N/A
1575420030,21,N/A,N/A,N/A,N/A,46.00,N/A
1575420030,27,N/A,N/A,N/A,N/A,32.30,N/A
1575420030,28,N/A,N/A,N/A,N/A,31.20,N/A
1575420030,32,N/A,N/A,N/A,N/A,41.80,N/A
1575420030,123,N/A,N/A,N/A,N/A,34.50,N/A
1575420030,127,N/A,N/A,N/A,N/A,32.70,N/A
1599187460,95,N/A,N/A,N/A,N/A,41.90,N/A
1599750020,6,N/A,N/A,N/A,N/A,33.60,N/A
1602562560,5,N/A,N/A,N/A,N/A,42.00,N/A
1603124990,20,N/A,N/A,N/A,N/A,21.40,N/A
1603687550,19,N/A,N/A,N/A,N/A,20.50,N/A
1604249980,21,N/A,N/A,N/A,N/A,38.90,N/A
1605374980,4,N/A,N/A,N/A,N/A,23.90,N/A
1561097980,60,N/A,N/A,N/A,N/A,29.30,N/A
1561097980,44,N/A,N/A,N/A,N/A,29.10,N/A
1561097980,43,N/A,N/A,N/A,N/A,44.20,N/A
1561097980,42,N/A,N/A,N/A,N/A,36.40,N/A
1561097980,39,N/A,N/A,N/A,N/A,26.10,N/A
1561097980,34,N/A,N/A,N/A,N/A,41.40,N/A
1561097980,33,N/A,N/A,N/A,N/A,38.40,N/A
1561097980,21,N/A,N/A,N/A,N/A,44.00,N/A
1561097980,16,N/A,N/A,N/A,N/A,31.70,N/A
1561097980,14,N/A,N/A,N/A,N/A,42.50,N/A
1561097980,13,N/A,N/A,N/A,N/A,24.80,N/A
1561097980,12,N/A,N/A,N/A,N/A,29.70,N/A
1561097980,11,N/A,N/A,N/A,N/A,31.70,N/A
1561097980,9,N/A,N/A,N/A,N/A,30.40,N/A
1561097980,6,N/A,N/A,N/A,N/A,31.50,N/A
1561097980,5,N/A,N/A,N/A,N/A,28.60,N/A
1561097980,2,N/A,N/A,N/A,N/A,25.00,N/A
1575420030,4,N/A,N/A,N/A,N/A,29.30,N/A
1575420030,10,N/A,N/A,N/A,N/A,28.80,N/A
1575420030,11,N/A,N/A,N/A,N/A,23.50,N/A
1575420030,12,N/A,N/A,N/A,N/A,35.30,N/A
1575420030,19,N/A,N/A,N/A,N/A,34.90,N/A
1575420030,24,N/A,N/A,N/A,N/A,15.00,N/A
1575420030,26,N/A,N/A,N/A,N/A,23.30,N/A
1575420030,33,N/A,N/A,N/A,N/A,30.50,N/A
1176450050,3,N/A,N/A,N/A,N/A,31.80,N/A
1176450050,8,N/A,N/A,N/A,N/A,33.80,N/A
1176450050,10,N/A,N/A,N/A,N/A,21.80,N/A
1176450050,27,N/A,N/A,N/A,N/A,30.30,N/A
1176450050,28,N/A,N/A,N/A,N/A,22.10,N/A
1176450050,32,N/A,N/A,N/A,N/A,25.90,N/A
1176450050,4,N/A,N/A,N/A,N/A,25.70,N/A
1176450050,10,N/A,N/A,N/A,N/A,34.70,N/A
1176450050,11,N/A,N/A,N/A,N/A,15.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,21.90,N/A
1176450050,19,N/A,N/A,N/A,N/A,19.40,N/A
1176450050,33,N/A,N/A,N/A,N/A,21.10,N/A
1176450050,21,N/A,N/A,N/A,N/A,21.70,N/A
1176450050,33,N/A,N/A,N/A,N/A,26.80,N/A
1176450050,34,N/A,N/A,N/A,N/A,20.60,N/A
1176450050,39,N/A,N/A,N/A,N/A,22.60,N/A
1176450050,42,N/A,N/A,N/A,N/A,33.50,N/A
1176450050,43,N/A,N/A,N/A,N/A,27.50,N/A
1575420030,21,N/A,N/A,N/A,N/A,39.00,N/A
1575420030,33,N/A,N/A,N/A,N/A,36.10,N/A
1575420030,34,N/A,N/A,N/A,N/A,33.90,N/A
1575420030,39,N/A,N/A,N/A,N/A,26.80,N/A
1575420030,42,N/A,N/A,N/A,N/A,37.60,N/A
1575420030,43,N/A,N/A,N/A,N/A,41.20,N/A
1575420030,44,N/A,N/A,N/A,N/A,26.30,N/A
1575420030,2,N/A,N/A,N/A,N/A,35.50,N/A
1575420030,3,N/A,N/A,N/A,N/A,37.10,N/A
1575420030,8,N/A,N/A,N/A,N/A,32.60,N/A
1575420030,10,N/A,N/A,N/A,N/A,25.80,N/A
1575420030,21,N/A,N/A,N/A,N/A,45.40,N/A
1575420030,27,N/A,N/A,N/A,N/A,33.80,N/A
1575420030,28,N/A,N/A,N/A,N/A,29.30,N/A
1575420030,31,N/A,N/A,N/A,N/A,26.10,N/A
1575420030,32,N/A,N/A,N/A,N/A,40.50,N/A
1575420030,123,N/A,N/A,N/A,N/A,34.40,N/A
1575420030,127,N/A,N/A,N/A,N/A,33.50,N/A
1599187460,95,N/A,N/A,N/A,N/A,39.80,N/A
1599750020,6,N/A,N/A,N/A,N/A,32.50,N/A
1602562560,5,N/A,N/A,N/A,N/A,41.10,N/A
1603124990,20,N/A,N/A,N/A,N/A,21.40,N/A
1603687550,19,N/A,N/A,N/A,N/A,20.50,N/A
1604249980,21,N/A,N/A,N/A,N/A,37.60,N/A
1605374980,4,N/A,N/A,N/A,N/A,25.40,N/A
1561097980,60,N/A,N/A,N/A,N/A,29.30,N/A
1561097980,44,N/A,N/A,N/A,N/A,25.30,N/A
1561097980,43,N/A,N/A,N/A,N/A,43.20,N/A
1561097980,42,N/A,N/A,N/A,N/A,34.20,N/A
1561097980,39,N/A,N/A,N/A,N/A,26.30,N/A
1561097980,34,N/A,N/A,N/A,N/A,41.90,N/A
1561097980,33,N/A,N/A,N/A,N/A,34.50,N/A
1561097980,21,N/A,N/A,N/A,N/A,43.90,N/A
1561097980,16,N/A,N/A,N/A,N/A,28.10,N/A
1561097980,14,N/A,N/A,N/A,N/A,40.20,N/A
1561097980,13,N/A,N/A,N/A,N/A,24.80,N/A
1561097980,12,N/A,N/A,N/A,N/A,26.80,N/A
1561097980,11,N/A,N/A,N/A,N/A,32.90,N/A
1561097980,9,N/A,N/A,N/A,N/A,30.40,N/A
1561097980,6,N/A,N/A,N/A,N/A,30.50,N/A
1561097980,5,N/A,N/A,N/A,N/A,28.60,N/A
1561097980,2,N/A,N/A,N/A,N/A,25.00,N/A
1575420030,4,N/A,N/A,N/A,N/A,27.90,N/A
1575420030,10,N/A,N/A,N/A,N/A,29.10,N/A
1575420030,11,N/A,N/A,N/A,N/A,23.50,N/A
1575420030,12,N/A,N/A,N/A,N/A,35.40,N/A
1575420030,19,N/A,N/A,N/A,N/A,32.30,N/A
1575420030,24,N/A,N/A,N/A,N/A,18.60,N/A
1575420030,26,N/A,N/A,N/A,N/A,19.70,N/A
1575420030,33,N/A,N/A,N/A,N/A,29.60,N/A
1176450050,3,N/A,N/A,N/A,N/A,34.00,N/A
1176450050,8,N/A,N/A,N/A,N/A,33.60,N/A
1176450050,10,N/A,N/A,N/A,N/A,21.80,N/A
1176450050,27,N/A,N/A,N/A,N/A,27.70,N/A
1176450050,28,N/A,N/A,N/A,N/A,26.00,N/A
1176450050,32,N/A,N/A,N/A,N/A,27.40,N/A
1176450050,4,N/A,N/A,N/A,N/A,25.30,N/A
1176450050,10,N/A,N/A,N/A,N/A,29.40,N/A
1176450050,11,N/A,N/A,N/A,N/A,15.00,N/A
1176450050,12,N/A,N/A,N/A,N/A,21.90,N/A
1176450050,19,N/A,N/A,N/A,N/A,21.50,N/A
1176450050,33,N/A,N/A,N/A,N/A,21.10,N/A
1176450050,21,N/A,N/A,N/A,N/A,26.80,N/A
1176450050,33,N/A,N/A,N/A,N/A,26.70,N/A
1176450050,34,N/A,N/A,N/A,N/A,21.40,N/A
1176450050,39,N/A,N/A,N/A,N/A,22.60,N/A
